,edad,m_moroso,ciudad_agg,niv_educ_dummy,gender_M,e_civil_CAS,e_civil_VIU,seguro_SI,LN_d_marzo,LN_d_junio,LN_d_julio,LN_d_agosto,LN_d_septiembre,LN_monto,fuga_dummy
799,37,0,3.0,0,0,0,0,0,0.0,9.392411897514927,0.0,0.0,4.07753744390572,14.346139397261565,0
800,35,0,3.0,0,1,1,0,0,0.0,0.0,0.0,7.368970402194793,0.0,14.45736497045232,0
801,41,2,3.0,0,1,1,0,0,0.0,9.577341813632218,6.1779441140506,6.976348070447749,5.932245187448011,15.226497775576945,1
802,43,2,3.0,1,1,1,0,0,0.0,14.705914294256582,4.997212273764115,9.858960787152654,7.993282328101591,15.363073279446223,1
803,47,2,3.0,1,0,1,0,1,0.0,0.0,5.318119993844216,0.0,0.0,14.151983508870947,1
804,55,3,2.0,0,1,0,0,0,0.0,12.049535787709946,6.137727054086234,0.0,4.727387818712341,14.220976332738882,1
805,52,2,3.0,1,0,0,0,0,0.0,10.812733528283578,5.799092654460526,7.309212365692763,0.0,14.285514812209815,1
806,43,1,3.0,1,1,1,0,1,0.0,11.085245422290907,6.610696044717759,6.018593214496234,5.043425116919247,14.220976332738882,1
807,44,2,1.0,0,1,1,0,0,0.0,13.005874503958658,5.3612921657094255,0.0,6.92461239604856,13.910821646859095,1
808,44,1,4.0,0,0,0,0,1,0.0,0.0,5.594711379601839,0.0,10.640771228584159,15.894952224644102,0
809,51,2,1.0,0,1,1,0,0,13.159190844411906,12.292158594443302,6.779921907472252,0.0,3.1354942159291497,15.341567078850604,1
810,49,2,3.0,1,1,1,0,0,0.0,12.691992684028722,7.605890001053122,0.0,6.018593214496234,13.527829818844937,1
811,29,1,4.0,1,1,1,0,0,0.0,8.607764889600624,1.6094379124341003,0.0,3.9889840465642745,15.150511887854474,0
812,40,0,4.0,1,1,1,0,1,0.0,13.308623833206925,0.0,9.578934005308442,6.467698726104354,15.894952224644102,0
813,45,1,3.0,1,1,1,0,0,0.0,9.827470066112213,1.6094379124341003,0.0,0.0,14.603968372873895,1
814,41,1,3.0,0,0,0,0,0,0.0,0.0,2.5649493574615367,0.0,0.0,14.603968372873895,0
815,44,3,3.0,1,1,1,0,0,12.972697957078388,12.622088564233461,8.366137716496281,9.211839248099919,4.962844630259907,13.45883704259595,1
816,37,2,2.0,1,1,1,0,0,0.0,9.229848838364227,5.438079308923196,9.576510097476705,6.408528791059498,15.0619176021851,0
817,47,1,3.0,0,1,1,0,0,0.0,0.0,0.0,0.0,3.4339872044851463,15.894952224644102,1
818,49,1,3.0,0,0,1,0,0,14.338183721644636,0.0,7.195937226475569,11.094253529374782,2.302585092994046,15.424948670398354,0
819,59,1,4.0,0,0,0,0,1,0.0,0.0,7.4977617006225685,0.0,2.995732273553991,15.424948670398354,0
820,44,1,3.0,0,0,1,0,0,0.0,0.0,5.351858133476067,8.371242135931933,6.0112671744041615,13.815511557963774,0
821,32,1,3.0,0,1,0,0,0,0.0,13.576631348013999,4.532599493153256,10.107325952792332,7.572502985020384,15.64006001130563,0
822,46,1,1.0,0,1,1,0,0,0.0,9.912348180968324,5.099866427824199,0.0,5.37989735354046,14.45736497045232,1
823,46,2,3.0,0,1,1,0,0,14.653700927922793,14.197833267945148,6.984716320118266,0.0,8.182559264068665,14.077875591662238,1
824,48,2,1.0,0,1,0,0,0,0.0,11.267868560344127,5.267858159063328,0.0,7.374001859350161,14.731801689838349,1
825,40,3,3.0,1,1,1,0,0,0.0,0.0,6.240275845170769,0.0,6.703188113240863,15.607270193858982,1
826,30,1,2.0,1,1,0,0,0,0.0,11.616149700405481,0.0,0.0,2.70805020110221,14.45736497045232,1
827,48,1,3.0,0,1,1,0,0,12.418224003440866,10.945458940490091,6.576469569048224,0.0,6.481577129276431,14.557448378884015,1
828,38,1,4.0,1,1,0,0,0,12.97987081026445,0.0,6.763884908562435,8.11552088154677,0.0,14.946912992035967,0
829,51,2,1.0,0,1,1,0,0,0.0,0.0,1.6094379124341003,9.185227671161108,8.286017468404763,15.894952224644102,1
830,50,1,1.0,1,0,0,0,0,0.0,12.399540187734383,5.123963979403259,9.96199228190869,4.48863636973214,14.603968372873895,1
831,47,3,1.0,0,1,1,0,0,0.0,0.0,3.7612001156935624,0.0,0.0,14.978661680269907,1
832,32,1,3.0,1,0,0,0,0,0.0,11.195787118354053,3.8066624897703196,0.0,4.820281565605037,14.285514812209815,0
833,55,1,4.0,0,0,1,0,1,0.0,0.0,6.646390514847729,0.0,0.0,14.220976332738882,0
834,29,0,4.0,0,0,1,0,0,0.0,0.0,0.0,7.587310506022615,0.0,14.557448378884015,0
835,44,2,3.0,1,0,1,0,0,0.0,9.777584135646972,6.634633357861686,0.0,5.41610040220442,14.077875591662238,1
836,34,1,4.0,0,0,0,0,1,0.0,11.3187094487292,4.2626798770413155,0.0,5.579729825986222,15.068273812173887,0
837,49,1,1.0,1,1,0,0,0,13.287925272382942,11.71919138700764,5.54907608489522,0.0,6.259581464064923,14.80876270134486,1
838,53,2,3.0,1,1,0,0,0,0.0,12.123006204311864,7.037027614686276,0.0,0.0,15.123843647884687,1
839,50,1,4.0,0,1,1,0,0,9.523763287920113,0.0,6.075346031088684,0.0,1.3862943611198906,14.80876270134486,0
840,39,3,3.0,1,0,1,0,0,0.0,13.45286784224575,7.079184394609668,0.0,5.303304908059076,15.607270193858982,0
841,37,0,4.0,0,1,1,0,0,0.0,10.62570798058178,0.0,7.8868329989550565,3.7612001156935624,15.38412668421143,0
842,50,1,4.0,0,0,1,0,0,13.181066153658065,0.0,4.48863636973214,0.0,0.0,13.815511557963774,0
843,43,1,3.0,1,1,1,0,1,13.861407015590911,13.63345136674946,5.247024072160486,9.877297569445886,8.261526448396468,14.508658238524095,1
844,55,2,3.0,1,1,1,0,0,0.0,14.135039347364152,5.41610040220442,9.918770176067286,7.172424577124845,13.527829818844937,1
845,41,1,3.0,1,0,1,0,0,0.0,11.10695522930662,2.6390573296152584,0.0,5.402677381872279,15.46416937585933,0
846,39,1,2.0,0,1,1,0,0,0.0,6.320768294250582,5.10594547390058,9.331318298529085,3.6635616461296463,14.731801689838349,0
847,31,1,4.0,0,0,1,0,0,12.242481717414337,12.586390871216382,6.248042874508429,10.448047714031748,0.0,15.039286283703994,0
848,32,3,2.0,0,1,0,0,0,14.563571022834832,0.0,6.0112671744041615,8.154212694914229,7.313886831633462,14.557448378884015,1
849,49,1,3.0,1,0,1,0,0,0.0,0.0,3.8501476017100584,0.0,0.0,14.346139397261565,1
850,54,1,2.0,1,1,0,0,0,12.839568012192586,0.0,5.627621113690637,8.803424211600703,0.0,13.122365377402328,1
851,43,1,3.0,0,0,1,0,0,14.212342507367042,0.0,6.131226489483141,10.317681123208132,0.0,15.226497775576945,0
852,40,2,2.0,1,0,0,0,0,6.511745329644728,12.400215718710923,6.272877006546167,0.0,7.6236419465115715,14.508658238524095,1
853,38,1,3.0,0,0,0,1,0,0.0,0.0,5.7430031878094825,8.343553835005117,4.983606621708336,14.648420115681892,0
854,47,1,1.0,1,1,0,0,0,0.0,12.58158700793032,1.0986122886681098,0.0,10.187613308785131,15.444751293772967,1
855,45,1,3.0,1,1,1,0,0,0.0,0.0,6.794586580876499,0.0,4.564348191467836,15.201805169084134,1
856,38,1,4.0,1,1,0,0,0,0.0,0.0,4.859812404361672,0.0,0.0,14.731801689838349,0
857,40,1,3.0,0,1,1,0,1,13.998482736391397,11.779909809642891,5.0689042022202315,0.0,5.84354441703136,14.845130332288226,1
858,52,1,3.0,0,1,1,0,0,0.0,0.0,1.3862943611198906,0.0,0.0,15.894952224644102,0
859,36,0,4.0,1,1,0,0,0,0.0,12.657441215606712,0.0,6.9650803456014065,5.545177444479562,14.508658238524095,0
860,55,1,2.0,0,1,1,0,0,12.416033688127547,12.069456499943726,6.126869184114185,7.151485463904735,5.700443573390687,13.815511557963774,1
861,43,2,3.0,1,1,1,0,0,0.0,13.599135299989454,7.4133673356952405,0.0,7.403670290012373,15.687312888712007,1
862,41,2,3.0,1,1,1,0,0,0.0,13.759697591545056,7.9291264873067995,5.44673737166631,0.0,15.894952224644102,1
863,45,1,3.0,0,1,1,0,0,0.0,13.080620125323279,4.7535901911063645,0.0,4.727387818712341,15.068273812173887,1
864,48,1,4.0,0,0,0,0,1,11.29206680131096,0.0,4.976733742420574,0.0,0.0,13.815511557963774,0
865,61,1,4.0,0,1,1,0,0,0.0,0.0,4.04305126783455,0.0,9.614671504043145,15.894952224644102,0
866,52,1,2.0,1,1,1,0,0,0.0,0.0,2.5649493574615367,0.0,0.0,14.151983508870947,1
867,51,1,1.0,1,0,1,0,0,0.0,0.0,5.556828061699537,0.0,0.0,14.603968372873895,1
868,32,2,2.0,0,1,1,0,1,0.0,13.12084622711362,5.910796644040527,0.0,6.075346031088684,15.009433329466965,1
869,29,1,2.0,0,1,0,0,0,0.0,10.734242182303689,3.4011973816621555,0.0,4.343805421853684,14.508658238524095,1
870,40,1,3.0,1,1,1,0,0,0.0,0.0,1.9459101490553132,0.0,0.0,15.226497775576945,1
871,40,1,3.0,1,1,1,0,0,13.675453922171275,0.0,7.262628600974241,0.0,0.0,14.220976332738882,1
872,44,1,3.0,1,0,1,0,0,0.0,0.0,5.1298987149230735,0.0,0.0,14.648420115681892,1
873,48,1,3.0,1,1,1,0,1,0.0,14.675828431772956,2.302585092994046,0.0,9.33688491330114,14.403297778421795,1
874,30,1,3.0,0,0,0,1,1,0.0,0.0,4.882801922586371,0.0,0.0,14.220976332738882,0
875,55,1,3.0,0,1,1,0,1,0.0,7.759187438507795,5.0106352940962555,0.0,1.3862943611198906,14.45736497045232,1
876,51,0,4.0,0,0,0,0,1,0.0,0.0,0.0,8.248790733696413,0.0,14.45736497045232,0
877,29,2,3.0,0,1,0,0,0,0.0,0.0,6.716594773520978,0.0,6.255750041753367,13.815511557963774,0
878,31,1,3.0,0,0,1,0,0,0.0,0.0,3.4011973816621555,0.0,0.0,14.077875591662238,0
879,48,1,3.0,0,1,0,0,0,0.0,10.376580155984879,0.0,0.0,0.0,14.403297778421795,1
880,50,0,4.0,0,0,1,0,0,12.95246197023575,0.0,0.0,0.0,0.0,14.403297778421795,0
881,35,1,3.0,0,1,1,0,0,0.0,0.0,0.6931471805599453,8.834628222017367,4.276666119016055,15.009433329466965,0
882,52,3,3.0,0,1,1,0,0,0.0,12.701896300377816,5.627621113690637,0.0,3.4011973816621555,14.557448378884015,1
883,52,1,1.0,1,1,0,0,0,0.0,0.0,4.553876891600541,0.0,0.0,14.77102238760702,1
884,52,1,4.0,0,0,0,0,0,0.0,13.591843119445123,2.4849066497880004,10.059550688167716,5.910796644040527,15.894952224644102,0
885,29,3,3.0,0,0,0,0,0,14.223283667254124,0.0,7.912056888179006,0.0,5.908082938168931,13.384729180332174,0
886,41,1,3.0,0,1,1,0,0,13.069257915717223,13.001203145434804,6.244166900663736,0.0,7.1592919047975645,15.363073279446223,1
887,48,2,3.0,1,1,1,0,1,0.0,0.0,8.696844519654313,8.851663425366777,6.831953565565855,15.123843647884687,1
888,36,1,4.0,1,1,0,0,0,11.917069701110977,0.0,6.836259277277067,0.0,0.0,14.220976332738882,0
889,55,1,3.0,1,1,1,0,0,0.0,0.0,6.338594078203183,7.3098814858247865,0.0,14.946912992035967,1
890,48,1,3.0,1,1,0,0,0,0.0,0.0,4.04305126783455,0.0,4.700480365792417,14.151983508870947,1
891,33,2,4.0,1,1,1,0,0,13.577436093261644,0.0,6.921658184151129,7.057036981697891,0.0,14.077875591662238,0
892,34,1,4.0,0,0,0,1,1,12.1751597268867,0.0,4.07753744390572,0.0,0.0,14.914123179965662,0
893,59,1,3.0,0,0,0,0,1,0.0,11.139975948538744,5.713732805509369,0.0,5.2574953720277815,13.910821646859095,0
894,44,1,4.0,1,1,1,0,0,0.0,12.197954784677828,1.0986122886681098,0.0,0.0,15.894952224644102,0
895,47,1,3.0,1,1,1,0,0,0.0,13.206998600241022,3.6635616461296463,0.0,0.6931471805599453,14.346139397261565,1
896,38,1,4.0,1,0,1,0,0,0.0,0.0,2.302585092994046,0.0,0.0,14.346139397261565,0
897,36,1,4.0,0,1,0,0,1,11.393398409394823,0.0,5.1647859739235145,0.0,0.0,14.151983508870947,0
898,49,1,3.0,0,0,0,0,1,0.0,0.0,6.725033642166843,0.0,0.0,13.710151153416941,0
899,43,1,3.0,1,1,1,0,0,0.0,0.0,4.442651256490317,0.0,0.0,15.555976908243359,1
900,43,1,3.0,0,1,1,0,0,0.0,13.150371463343507,4.882801922586371,9.605553103619997,7.172424577124845,15.53827733427679,1
901,37,2,4.0,0,0,1,0,0,0.0,14.867033335532394,6.38856140554563,10.72542364792899,8.239857411018601,15.894952224644102,0
902,26,1,3.0,1,1,0,0,0,0.0,11.875921389353227,3.332204510175204,0.0,5.0238805208462765,14.557448378884015,1
903,35,2,3.0,0,1,1,0,0,0.0,0.0,7.097548850614793,0.0,0.6931471805599453,13.122365377402328,0
904,29,1,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.295836866004329,14.403297778421795,0
905,52,1,2.0,0,1,1,0,0,0.0,12.376410179921447,3.5263605246161616,0.0,10.307651814911244,15.444751293772967,1
906,39,1,3.0,1,1,0,0,0,14.133706801390243,13.726892436306034,7.515889085215125,0.0,0.0,15.607270193858982,0
907,42,1,3.0,1,1,1,0,0,0.0,0.0,3.044522437723423,9.548026157663058,0.0,15.894952224644102,1
908,30,0,3.0,0,0,0,0,0,0.0,0.0,0.0,10.883766654242374,4.48863636973214,14.346139397261565,0
909,40,1,3.0,0,0,0,0,0,0.0,10.954449027728232,6.186208623900494,0.0,5.655991810819852,14.557448378884015,0
910,31,1,3.0,1,0,1,0,0,0.0,0.0,4.8283137373023015,0.0,3.58351893845611,14.285514812209815,0
911,48,1,1.0,1,1,1,0,1,14.855702460369507,13.344118765665884,4.990432586778736,0.0,6.84587987526405,15.747032114495013,1
912,49,1,3.0,1,1,0,1,0,0.0,11.36302075822776,7.362645270417825,0.0,0.0,14.077875591662238,1
913,41,0,4.0,1,1,1,0,0,0.0,11.694430021443626,0.0,0.0,1.3862943611198906,14.603968372873895,0
914,43,0,3.0,0,0,0,0,1,0.0,0.0,0.0,8.881141619321468,0.0,15.520258832020865,0
915,33,2,3.0,0,1,1,0,0,0.0,10.855184037540836,7.257707677160043,9.46187699779161,6.812345094177479,15.424948670398354,0
916,36,1,4.0,1,1,1,0,0,0.0,11.379531205799626,5.996452088619021,0.0,0.0,14.285514812209815,0
917,48,1,3.0,0,0,0,0,1,0.0,0.0,7.640603826393634,0.0,0.0,15.894952224644102,0
918,38,1,4.0,0,1,1,0,0,14.016323425137731,0.0,4.948759890378168,0.0,0.0,14.731801689838349,0
919,54,1,3.0,0,1,1,0,0,0.0,0.0,0.0,8.395703293828527,0.0,14.285514812209815,1
920,41,2,3.0,1,1,1,0,1,0.0,11.379622617655809,7.418780882750794,7.764720544771477,4.30406509320417,15.483217567201578,1
921,30,1,3.0,0,0,0,0,0,0.0,6.317164686747284,4.653960350157523,0.0,3.9512437185814275,14.285514812209815,0
922,43,2,3.0,1,1,1,0,1,0.0,13.523290203069484,6.398594934535208,0.0,8.711607995897575,14.648420115681892,1
923,55,2,2.0,1,1,0,0,0,0.0,13.412654044512658,7.563200592358071,0.0,6.502790045915623,14.220976332738882,1
924,49,2,1.0,0,0,1,0,0,12.661955164551927,12.937483350515167,6.9650803456014065,8.043342170441608,5.303304908059076,14.690979711984754,1
925,39,1,3.0,0,0,0,0,0,0.0,10.376642461280849,3.8066624897703196,0.0,3.6109179126442243,14.285514812209815,0
926,32,0,4.0,0,0,1,0,0,0.0,10.68517202861297,0.0,0.0,5.298317366548036,14.508658238524095,0
927,47,2,3.0,1,1,1,0,0,0.0,11.287441677438123,6.470799503782602,8.113426639943654,4.875197323201151,14.508658238524095,1
928,30,2,3.0,0,1,0,0,0,0.0,0.0,7.904334842085095,10.023534689845578,7.472500744737558,15.150511887854474,0
929,44,2,3.0,1,1,0,0,0,0.0,11.856054070162607,5.123963979403259,0.0,5.62040086571715,15.732433317205148,1
930,31,0,4.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,14.077875591662238,0
931,48,3,1.0,1,1,0,0,0,14.824824128398438,0.0,8.36240897761537,3.7376696182833684,5.860786223465865,14.946912992035967,1
932,54,1,2.0,1,1,1,0,0,0.0,0.0,2.302585092994046,0.0,4.812184355372417,14.45736497045232,1
933,47,1,1.0,1,1,0,0,0,0.0,9.874419130038781,4.727387818712341,9.590624414887088,4.9344739331306915,15.483217567201578,1
934,51,2,3.0,1,1,1,0,0,14.508112089684964,14.73222519997583,6.7226297948554485,10.09575944018325,7.236339342754344,14.285514812209815,1
935,40,1,3.0,1,1,1,0,0,0.0,11.994314039082527,3.044522437723423,0.0,3.8066624897703196,14.403297778421795,1
936,35,1,3.0,0,1,1,0,0,0.0,0.0,5.272999558563747,0.0,0.0,14.648420115681892,0
937,47,2,1.0,0,1,1,0,0,0.0,11.84234431340209,7.242082359256962,6.115892125483034,6.329720905522696,14.978661680269907,1
938,39,1,3.0,0,0,0,0,0,0.0,12.91073576242636,5.272999558563747,0.0,1.0986122886681098,15.53827733427679,0
939,59,1,3.0,0,0,1,0,0,0.0,0.0,4.2626798770413155,0.0,0.0,14.220976332738882,0
940,32,1,3.0,0,0,1,0,0,12.593434880940485,0.0,4.6443908991413725,6.659293919683638,0.0,14.45736497045232,0
941,51,1,1.0,1,0,1,0,0,0.0,0.0,4.634728988229636,5.780743515792329,0.0,15.319588176962746,1
942,34,1,2.0,0,1,0,0,0,0.0,0.0,1.9459101490553132,8.728426091704613,0.0,14.946912992035967,0
943,55,1,3.0,0,0,0,1,1,14.17173500044246,13.99140232120153,7.493873886783559,0.0,4.882801922586371,15.830413711839864,0
944,40,2,3.0,0,1,1,0,1,0.0,9.980818895472451,5.517452896464707,0.0,5.187385805840755,15.520258832020865,1
945,47,1,4.0,0,0,0,0,1,0.0,0.0,4.48863636973214,9.104535313079205,4.7535901911063645,14.403297778421795,0
946,49,3,3.0,0,1,1,0,1,0.0,0.0,6.733401891837359,0.0,4.5217885770490405,13.815511557963774,1
947,33,1,4.0,0,0,0,0,0,0.0,12.634622570352295,5.652489180268651,0.0,5.429345628954441,14.690979711984754,0
948,48,2,3.0,1,1,1,0,1,0.0,0.0,7.530479995245536,0.0,4.204692619390966,13.122365377402328,1
949,53,3,3.0,1,1,1,0,0,13.706338342555785,14.129290109377921,7.789454566086673,8.848509300888079,6.282266746896006,15.123843647884687,1
950,53,1,2.0,0,1,0,0,0,0.0,0.0,4.174387269895637,8.48528964240323,7.888334500738654,15.29711532616119,1
951,41,2,1.0,1,0,0,0,0,0.0,11.941429787037935,7.136483208590247,0.0,6.673297967767654,14.077875591662238,1
952,34,1,3.0,0,0,0,1,0,0.0,0.0,5.793013608384144,9.999751822506193,5.351858133476067,15.29711532616119,0
953,57,0,2.0,0,0,1,0,0,0.0,0.0,0.0,10.064159777925026,0.0,14.603968372873895,0
954,45,1,3.0,1,1,1,0,0,12.25900659330961,0.0,7.637716432664798,0.0,1.6094379124341003,15.483217567201578,1
955,33,1,3.0,0,0,0,0,0,0.0,7.418180822726788,5.8916442118257715,7.078341579557671,2.6390573296152584,14.151983508870947,0
956,54,1,3.0,0,1,1,0,0,0.0,0.0,5.303304908059076,0.0,7.390798521735676,15.747032114495013,1
957,54,1,3.0,0,1,1,0,0,0.0,10.450596888379366,0.0,8.348301054933943,2.6390573296152584,14.403297778421795,1
958,32,1,4.0,0,0,1,0,0,0.0,0.0,3.8918202981106265,7.232733136177615,3.4965075614664802,14.648420115681892,0
959,40,2,4.0,0,1,1,0,0,0.0,0.0,8.364042011922063,0.0,0.0,13.217675375388819,0
960,39,1,3.0,0,0,0,0,0,0.0,0.0,4.3694478524670215,0.0,0.0,15.64006001130563,0
961,34,1,4.0,0,0,0,0,1,0.0,0.0,8.798756582859841,0.0,6.651571873589727,15.894952224644102,0
962,42,1,4.0,0,1,0,0,1,15.250776495368852,13.228868837363207,7.513709247839705,0.0,5.241747015059643,15.29711532616119,0
963,35,1,3.0,0,1,1,0,0,0.0,11.172053564004328,4.955827057601261,5.869296913133774,2.833213344056216,14.285514812209815,0
964,53,2,3.0,0,1,1,0,0,0.0,13.476502909902155,4.430816798843313,0.0,3.9889840465642745,15.894952224644102,1
965,32,1,3.0,0,1,0,0,0,13.872814850052363,0.0,7.327123292259293,9.874779388399384,5.5254529391317835,13.122365377402328,0
966,46,2,3.0,1,1,1,0,0,12.843268330689835,12.928414484369394,8.117908942383155,0.0,5.746203190540153,15.341567078850604,1
967,43,2,3.0,1,1,1,0,0,0.0,10.938716208481797,5.638354669333745,0.0,1.9459101490553132,14.508658238524095,1
968,48,2,1.0,0,1,1,0,1,0.0,0.0,6.860663671448287,0.0,0.0,14.914123179965662,1
969,29,2,3.0,1,1,0,0,0,0.0,10.899291621222556,5.093750200806762,0.0,5.7430031878094825,14.220976332738882,1
970,36,0,4.0,1,0,1,0,0,0.0,12.402995417201302,0.0,0.0,4.9344739331306915,14.403297778421795,0
971,40,1,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.527829818844937,0
972,40,1,3.0,1,1,1,0,0,0.0,13.557959292412965,2.8903717578961645,0.0,8.374246182096304,15.341567078850604,1
973,36,1,3.0,0,1,1,0,0,0.0,0.0,7.85748078694253,7.587310506022615,6.752270376141742,15.623799493077952,0
974,41,3,3.0,1,1,1,0,0,13.095953691486942,0.0,6.2285110035911835,0.0,3.295836866004329,14.151983508870947,1
975,51,1,3.0,0,0,1,0,0,0.0,12.322850731949739,5.225746673713202,0.0,5.313205979041787,14.285514812209815,1
976,42,1,3.0,1,1,1,0,0,14.062154987645387,13.217438984244021,7.04141166379481,0.0,0.0,15.068273812173887,1
977,40,2,2.0,0,1,1,0,1,14.054431390828304,11.75903526151105,7.003065458786462,8.745125259462244,1.9459101490553132,15.573368647930426,1
978,51,2,3.0,0,1,0,0,0,0.0,0.0,7.1180162044653335,8.58223158759546,7.468513271496337,14.508658238524095,1
979,46,1,3.0,0,1,1,0,0,0.0,11.49094566936217,0.0,0.0,4.859812404361672,14.946912992035967,1
980,44,1,3.0,1,1,1,0,0,13.927989775432756,13.355819966062981,6.630683385642372,0.0,5.176149732573829,15.341567078850604,1
981,47,1,1.0,0,0,0,0,0,0.0,10.902666171488752,0.0,0.0,3.044522437723423,14.403297778421795,1
982,52,1,3.0,0,0,1,0,0,0.0,0.0,0.0,0.0,4.07753744390572,14.557448378884015,1
983,54,1,3.0,1,1,0,0,0,0.0,10.288511829739507,0.0,8.20166019080868,4.382026634673881,15.46416937585933,1
984,40,1,4.0,0,1,1,0,0,0.0,0.0,1.0986122886681098,0.0,0.0,15.039286283703994,0
985,36,1,4.0,0,0,0,1,0,0.0,0.0,3.713572066704308,8.114922974204593,5.676753802268282,14.285514812209815,0
986,56,1,3.0,0,1,1,0,0,0.0,0.0,5.8916442118257715,9.355565624128962,0.0,14.914123179965662,0
987,42,1,3.0,1,1,1,0,0,14.113127614616811,0.0,7.364547014255642,10.886108948699558,0.0,14.603968372873895,1
988,58,1,4.0,0,0,0,0,1,0.0,12.955749014231314,7.00669522683704,10.541148449877937,8.708804795117285,15.789591722875162,0
989,40,3,3.0,1,1,1,0,1,13.615755110201803,14.345149496288526,7.671360923190644,0.0,6.851184927493743,13.910821646859095,1
990,30,2,4.0,0,1,0,0,0,0.0,0.0,6.732210706467206,0.0,0.0,15.250595321348806,0
991,58,1,3.0,0,0,0,0,1,0.0,0.0,6.628041376179533,0.0,8.8427489162961,15.894952224644102,0
992,50,3,1.0,1,1,0,0,0,14.24556290725778,0.0,5.91350300563827,7.087573705557973,6.866933284461882,14.557448378884015,1
993,47,1,3.0,1,1,1,0,0,0.0,11.130185180967455,4.219507705176107,0.0,5.062595033026967,14.45736497045232,1
994,45,1,4.0,0,0,0,0,1,0.0,0.0,4.8283137373023015,0.0,0.0,14.603968372873895,0
995,40,1,3.0,0,1,1,0,1,10.209058657823649,14.248642712434105,7.427738840532894,0.0,7.095893221097532,15.096444681204078,1
996,28,1,4.0,0,0,0,0,0,0.0,5.003946305945459,2.772588722239781,0.0,0.0,14.151983508870947,0
997,53,3,3.0,1,1,0,0,0,0.0,13.411101392152759,6.651571873589727,0.0,6.926577033222725,15.123843647884687,1
998,50,1,3.0,1,0,1,0,0,0.0,12.924300168381663,3.4965075614664802,9.20109779060925,4.927253685157205,15.250595321348806,1
999,49,1,1.0,0,1,1,0,0,0.0,12.239236591908606,0.0,0.0,6.6240652277998935,14.346139397261565,1
1000,43,1,3.0,1,1,1,0,1,0.0,0.0,5.442417710521793,0.0,0.0,15.894952224644102,1
1001,35,1,4.0,0,0,0,1,0,0.0,10.924732717627794,3.7376696182833684,0.0,4.584967478670572,15.096444681204078,0
1002,53,1,3.0,0,0,0,0,1,0.0,11.445427903521201,5.700443573390687,0.0,3.713572066704308,15.747032114495013,0
1003,39,1,4.0,0,0,1,0,0,0.0,11.966062652106062,3.091042453358316,0.0,0.0,13.815511557963774,0
1004,44,1,3.0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0986122886681098,15.894952224644102,0
1005,29,1,4.0,1,0,1,0,0,0.0,0.0,1.6094379124341003,0.0,0.0,14.508658238524095,0
1006,40,0,4.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.6931471805599453,14.946912992035967,0
1007,34,1,4.0,0,0,0,0,0,0.0,0.0,5.4510384535657,0.0,0.0,14.88022163978423,0
1008,41,0,4.0,0,0,1,0,0,0.0,0.0,0.0,9.118334726180159,0.0,15.068273812173887,0
1009,33,1,3.0,1,0,1,0,0,13.015359289599246,0.0,6.638567789166521,0.0,5.638354669333745,14.151983508870947,0
1010,47,2,1.0,0,0,0,0,0,0.0,9.319463798994537,4.941642422609304,0.0,5.805134968916488,14.403297778421795,1
1011,47,1,3.0,1,1,1,0,0,0.0,12.646489753400193,5.099866427824199,0.0,5.765191102784844,14.220976332738882,1
1012,38,0,4.0,0,0,0,0,0,0.0,12.812182085116598,0.0,0.0,5.231108616854587,15.38412668421143,0
1013,51,1,1.0,0,1,1,0,0,11.55800398760767,0.0,5.262690188904886,0.0,0.0,14.285514812209815,1
1014,49,1,4.0,1,1,0,1,0,0.0,0.0,0.0,10.047674472848625,0.0,15.687312888712007,0
1015,46,1,4.0,0,1,1,0,0,0.0,0.0,1.0986122886681098,9.746307288148506,0.0,14.690979711984754,0
1016,28,2,2.0,0,0,1,0,0,0.0,11.939695339572221,6.8001700683022,0.0,6.568077911411976,13.910821646859095,1
1017,42,0,2.0,0,1,0,1,0,0.0,12.946613777913328,0.0,8.724695046740491,9.552226498441476,15.894952224644102,0
